fact_check_id,post_id,relationship,split
296186,78352,claimreview_schema,train
71002,48230,claimreview_schema,test
296188,75918,claimreview_schema,test
174540,31739,backlink,train
92860,30670,claimreview_schema,dev
184565,56053,backlink,train
150094,19158,backlink,train
150094,42924,backlink,train
150094,64808,claimreview_schema,train
184390,45647,claimreview_schema,train
296196,41473,backlink,train
45523,64654,claimreview_schema,train
170283,46237,backlink,dev
17603,46051,backlink,train
296200,33846,claimreview_schema,dev
296201,37060,backlink,dev
296204,28637,backlink,train
169684,40945,backlink,test
31293,36817,claimreview_schema,test
154382,12791,backlink,train
154382,53134,backlink,train
175656,49515,backlink,train
49568,14602,claimreview_schema,train
152773,28949,backlink,train
296210,64587,claimreview_schema,train
296210,64604,claimreview_schema,train
184391,39173,claimreview_schema,train
296212,41233,backlink,train
296212,48512,backlink,train
185154,48550,claimreview_schema,train
296213,69025,claimreview_schema,train
168444,64776,claimreview_schema,train
44034,46191,backlink,train
296215,47945,claimreview_schema,dev
177170,23722,claimreview_schema,train
296216,65606,claimreview_schema,train
296218,43069,claimreview_schema,train
124661,65833,claimreview_schema,test
296219,37231,backlink,train
296219,57485,claimreview_schema,train
18921,44197,backlink,test
24601,69956,backlink,train
173990,56895,claimreview_schema,train
172127,32771,claimreview_schema,train
172127,71115,claimreview_schema,train
172127,71153,claimreview_schema,train
73041,34248,backlink,train
166119,42660,backlink,train
154595,28892,backlink,train
154595,48149,backlink,train
153513,29670,backlink,train
153513,38138,backlink,train
296227,77873,claimreview_schema,train
296227,78952,claimreview_schema,train
120111,65063,claimreview_schema,train
186586,40605,claimreview_schema,train
163294,70987,claimreview_schema,train
163294,71028,claimreview_schema,train
17559,46668,backlink,test
165417,35491,backlink,train
184999,41989,claimreview_schema,train
296233,28336,backlink,train
296233,49184,backlink,train
169837,64805,claimreview_schema,train
296235,50092,backlink,test
60561,68380,claimreview_schema,train
76592,77837,claimreview_schema,train
186389,31881,claimreview_schema,train
164944,23488,claimreview_schema,train
154373,40302,claimreview_schema,dev
31903,68961,claimreview_schema,train
296243,63228,claimreview_schema,train
114921,65762,claimreview_schema,test
173197,44499,backlink,train
173197,44929,backlink,train
173197,48296,backlink,train
31082,68224,claimreview_schema,train
175840,29653,claimreview_schema,test
296246,68126,claimreview_schema,train
38758,48163,backlink,dev
174878,57399,claimreview_schema,train
45239,53604,claimreview_schema,train
38310,30021,backlink,train
112848,68802,claimreview_schema,train
45118,77512,claimreview_schema,dev
150641,41671,claimreview_schema,train
150641,52945,claimreview_schema,train
150641,77915,claimreview_schema,train
296256,54185,claimreview_schema,train
296257,78551,claimreview_schema,train
49488,10885,backlink,train
38799,70477,backlink,train
174567,70905,claimreview_schema,train
296263,59193,claimreview_schema,train
167611,31827,claimreview_schema,train
296268,67583,claimreview_schema,train
296268,76222,claimreview_schema,train
77185,67494,claimreview_schema,test
153027,42710,backlink,train
296276,62685,claimreview_schema,train
296276,62689,claimreview_schema,train
64108,42270,backlink,test
185647,45135,claimreview_schema,train
296278,78246,claimreview_schema,test
184394,68908,claimreview_schema,train
174159,38820,claimreview_schema,train
174159,62805,claimreview_schema,train
45073,67088,claimreview_schema,train
296282,56275,claimreview_schema,train
64230,67259,claimreview_schema,dev
24312,78144,claimreview_schema,train
186499,28123,claimreview_schema,train
173999,44338,backlink,train
173999,44357,backlink,train
296286,56218,claimreview_schema,train
296289,56260,claimreview_schema,test
296291,50936,claimreview_schema,train
38279,32780,backlink,train
296296,29561,backlink,train
296299,42903,backlink,train
296299,43429,backlink,train
296300,51902,backlink,train
296301,28379,claimreview_schema,train
174533,37584,backlink,train
175901,43735,claimreview_schema,train
169541,38999,backlink,train
153269,53807,backlink,train
79204,68508,claimreview_schema,dev
152988,35497,backlink,train
152988,53215,backlink,train
138343,78331,claimreview_schema,train
79232,68157,claimreview_schema,dev
185331,30016,claimreview_schema,test
296310,65493,claimreview_schema,train
173203,39927,backlink,train
173203,44266,backlink,train
296313,41476,claimreview_schema,train
296316,53452,claimreview_schema,train
296316,77829,claimreview_schema,train
296316,78148,claimreview_schema,train
173520,69223,claimreview_schema,train
296317,66993,claimreview_schema,train
49487,10844,backlink,dev
174551,35458,claimreview_schema,train
296319,65584,claimreview_schema,train
33200,30982,backlink,train
33200,40656,backlink,train
33200,53208,backlink,train
97221,28547,backlink,train
60542,65927,claimreview_schema,dev
40319,39954,claimreview_schema,dev
296324,28285,claimreview_schema,train
167534,50251,claimreview_schema,train
296325,65316,claimreview_schema,train
175789,62749,claimreview_schema,train
38240,50408,backlink,train
296326,36198,claimreview_schema,train
41248,46568,claimreview_schema,train
296328,66620,claimreview_schema,test
30488,34415,backlink,train
30488,37464,backlink,train
30488,47013,backlink,train
33658,47074,backlink,test
169654,64709,claimreview_schema,train
152783,37971,backlink,train
154950,34468,backlink,train
71406,67598,claimreview_schema,test
71406,76555,claimreview_schema,test
152744,39808,backlink,train
152744,42008,backlink,train
152744,43816,backlink,train
64269,67465,claimreview_schema,train
70570,41415,claimreview_schema,train
163425,29073,backlink,train
163425,42014,backlink,train
172192,40961,claimreview_schema,train
184079,52785,backlink,dev
165896,56325,claimreview_schema,train
165896,70932,claimreview_schema,train
38649,55377,backlink,train
30483,68874,claimreview_schema,train
152615,50403,backlink,test
175681,49982,backlink,train
138724,69478,backlink,test
185209,50521,claimreview_schema,train
100897,65421,claimreview_schema,train
167161,49665,claimreview_schema,train
135572,35720,backlink,train
174116,62771,claimreview_schema,train
296343,75926,claimreview_schema,train
185226,45073,claimreview_schema,train
164328,56303,claimreview_schema,train
164328,76293,claimreview_schema,train
157079,65942,claimreview_schema,train
163807,32994,claimreview_schema,train
163807,57000,claimreview_schema,train
118072,77828,claimreview_schema,train
150029,46968,claimreview_schema,train
296355,50087,backlink,dev
100964,66653,claimreview_schema,train
38398,40573,backlink,train
49782,33104,claimreview_schema,train
49782,69558,claimreview_schema,train
45303,50174,claimreview_schema,train
168661,36715,claimreview_schema,train
108864,37535,backlink,train
100912,65763,claimreview_schema,dev
296358,72752,backlink,train
7359,46466,backlink,train
121701,66659,claimreview_schema,train
175804,33748,backlink,train
108982,44167,backlink,dev
114328,41287,claimreview_schema,test
187065,35708,claimreview_schema,train
296362,32435,backlink,train
186180,32834,claimreview_schema,train
176600,53871,backlink,train
65846,66977,claimreview_schema,train
296367,36976,claimreview_schema,dev
77293,48083,claimreview_schema,train
154385,28587,backlink,train
187555,32900,claimreview_schema,train
155101,54024,backlink,train
177049,62721,claimreview_schema,train
296372,44955,backlink,train
164309,31006,backlink,train
154771,48446,backlink,train
296373,57109,claimreview_schema,train
60418,68078,claimreview_schema,train
166367,56548,claimreview_schema,test
166367,64767,claimreview_schema,test
152925,46953,backlink,test
184544,37240,claimreview_schema,train
70989,54497,backlink,train
70989,64864,claimreview_schema,train
154426,44051,backlink,test
173846,46522,backlink,train
38491,33698,backlink,train
173843,52166,claimreview_schema,train
155173,33214,backlink,train
155173,46430,backlink,train
167722,62738,claimreview_schema,dev
153486,50694,backlink,train
296382,41275,claimreview_schema,dev
140378,67974,claimreview_schema,train
173987,64715,claimreview_schema,test
296386,44721,claimreview_schema,train
296388,62983,claimreview_schema,train
77426,68102,claimreview_schema,test
296389,32605,claimreview_schema,train
296390,47891,claimreview_schema,train
296393,34458,backlink,test
169620,51382,claimreview_schema,train
169620,56803,claimreview_schema,train
25589,67165,claimreview_schema,train
145643,65362,claimreview_schema,train
153423,37350,backlink,train
145618,68342,claimreview_schema,train
74282,48407,claimreview_schema,test
193846,29624,backlink,train
193846,30131,backlink,train
193846,34515,backlink,train
193846,34993,backlink,train
193846,35683,backlink,train
193846,38293,backlink,train
193846,40617,backlink,train
193846,50505,backlink,train
193846,53724,backlink,train
193846,55245,backlink,train
49689,39644,backlink,train
49689,47287,claimreview_schema,train
187754,42490,claimreview_schema,train
296402,45538,backlink,train
296402,56525,claimreview_schema,train
296402,57333,claimreview_schema,train
98588,65645,claimreview_schema,train
169377,43106,backlink,train
153688,31258,backlink,train
29582,66511,claimreview_schema,train
47783,31725,backlink,train
47783,42527,backlink,train
47783,5836,backlink,train
174654,62795,claimreview_schema,train
174654,62821,claimreview_schema,train
296409,67547,claimreview_schema,train
64321,66561,claimreview_schema,train
169701,62936,claimreview_schema,train
120114,65031,claimreview_schema,dev
186943,34084,claimreview_schema,test
47640,53977,claimreview_schema,train
296413,48524,backlink,train
296415,48695,backlink,train
187595,50707,claimreview_schema,train
296418,49700,backlink,test
296418,69046,claimreview_schema,test
296419,57494,claimreview_schema,train
174417,62744,claimreview_schema,train
49579,42127,claimreview_schema,test
296423,60648,backlink,train
296425,47227,backlink,train
48757,68786,claimreview_schema,dev
164096,53366,backlink,train
296426,28646,backlink,train
74788,67852,claimreview_schema,dev
187741,29358,claimreview_schema,train
49581,52418,claimreview_schema,train
49563,10883,backlink,train
171841,35386,backlink,train
171841,41697,backlink,train
50000,68665,claimreview_schema,dev
166196,70956,claimreview_schema,train
145619,69099,claimreview_schema,train
75519,52384,backlink,train
75828,49657,backlink,train
165415,43058,backlink,test
176220,28966,backlink,train
176220,53355,backlink,train
38241,55439,backlink,train
145858,68745,claimreview_schema,train
108843,35063,backlink,train
296436,42964,claimreview_schema,train
296440,30474,claimreview_schema,train
38222,45366,claimreview_schema,train
296441,64534,claimreview_schema,train
296443,39991,claimreview_schema,test
76919,41769,backlink,dev
175924,62790,claimreview_schema,train
175924,70837,claimreview_schema,train
175924,71147,claimreview_schema,train
167727,36600,claimreview_schema,train
174339,62715,claimreview_schema,train
174339,63077,claimreview_schema,train
60358,66654,claimreview_schema,train
296448,35075,backlink,train
296451,67160,claimreview_schema,train
296452,58821,backlink,train
176855,33977,backlink,train
176855,41681,backlink,train
33869,45148,backlink,train
176125,49098,backlink,train
176125,54539,backlink,train
176839,70934,claimreview_schema,train
79225,33400,claimreview_schema,train
87991,48308,backlink,train
173658,42940,backlink,train
296460,66925,claimreview_schema,train
49584,46661,claimreview_schema,train
187694,50697,claimreview_schema,train
167752,57122,claimreview_schema,train
167752,62668,claimreview_schema,train
152598,28353,backlink,train
152598,35308,backlink,train
186644,51272,claimreview_schema,train
176356,53953,backlink,train
34292,44141,claimreview_schema,train
152785,32777,backlink,dev
48337,32719,claimreview_schema,train
48337,38874,claimreview_schema,train
48337,78364,claimreview_schema,train
53200,41842,backlink,dev
172126,56904,claimreview_schema,train
154504,30058,backlink,train
175697,70703,claimreview_schema,train
186647,50249,claimreview_schema,dev
62896,49296,claimreview_schema,train
152772,38081,backlink,dev
296474,68422,claimreview_schema,train
155135,25726,backlink,train
296475,59279,claimreview_schema,test
23273,67676,claimreview_schema,train
169176,33825,backlink,train
28468,68258,claimreview_schema,train
155257,50444,backlink,train
185802,52821,claimreview_schema,train
15863,27011,backlink,train
60721,66555,claimreview_schema,dev
174682,62832,claimreview_schema,train
100982,68003,claimreview_schema,dev
164232,32008,backlink,train
164232,33127,backlink,train
38435,31981,backlink,train
296483,28111,claimreview_schema,train
38370,47113,backlink,test
154898,30029,backlink,train
154898,47568,backlink,train
166674,56189,claimreview_schema,dev
166674,64655,claimreview_schema,dev
42515,78303,claimreview_schema,train
187706,46203,claimreview_schema,train
156853,65431,claimreview_schema,train
154876,49781,claimreview_schema,train
296489,34612,claimreview_schema,train
296489,64822,claimreview_schema,train
184371,31158,claimreview_schema,train
168435,57445,claimreview_schema,train
296492,59977,backlink,test
296493,63207,claimreview_schema,test
169843,62770,claimreview_schema,train
169843,63084,claimreview_schema,train
152977,46128,backlink,train
174389,63128,claimreview_schema,train
296495,77926,claimreview_schema,train
153135,40863,backlink,train
163504,47354,claimreview_schema,train
155655,34055,backlink,train
174104,62923,claimreview_schema,train
296499,67290,claimreview_schema,train
166877,77555,claimreview_schema,train
19180,39323,backlink,train
296501,63144,claimreview_schema,train
42545,48915,backlink,train
296505,31919,claimreview_schema,train
122848,43036,backlink,train
122848,43657,backlink,train
184326,30853,claimreview_schema,train
154455,28289,backlink,train
187213,49847,backlink,train
167217,38331,backlink,train
23226,54004,backlink,dev
167379,32596,backlink,train
86022,49234,backlink,train
187898,47695,claimreview_schema,train
171393,62755,claimreview_schema,train
171393,64710,claimreview_schema,train
163648,36375,backlink,train
91790,29905,backlink,train
184432,32169,claimreview_schema,train
177088,42941,backlink,test
296516,50203,backlink,train
28607,6610,backlink,dev
173623,63103,claimreview_schema,train
154300,44252,claimreview_schema,train
184406,50379,claimreview_schema,train
153022,19469,backlink,train
63688,32322,claimreview_schema,train
153541,54548,backlink,train
296521,66283,claimreview_schema,train
296522,34073,backlink,dev
184752,40136,claimreview_schema,train
169544,32934,backlink,train
60425,65527,claimreview_schema,dev
163868,37704,claimreview_schema,dev
38506,30331,backlink,test
184061,43500,claimreview_schema,train
49328,68417,claimreview_schema,train
296527,32702,backlink,dev
123326,67274,claimreview_schema,train
164572,79187,claimreview_schema,train
28550,66458,claimreview_schema,train
296535,68713,claimreview_schema,train
174111,38197,claimreview_schema,train
26523,51281,claimreview_schema,train
172350,30453,backlink,train
172350,33575,backlink,train
172350,35143,backlink,train
172350,46913,backlink,train
172350,49871,backlink,train
172350,52983,backlink,train
172350,55605,backlink,train
296541,50239,backlink,train
296542,29935,backlink,train
154699,70283,backlink,train
168588,70881,claimreview_schema,train
168588,75001,claimreview_schema,train
149380,78258,claimreview_schema,train
66588,38604,backlink,train
187041,36941,claimreview_schema,train
193845,49748,backlink,train
296546,79920,claimreview_schema,train
176352,70958,claimreview_schema,train
176352,71086,claimreview_schema,train
184564,36902,claimreview_schema,train
296548,68043,claimreview_schema,dev
155027,55316,backlink,dev
17623,33378,backlink,train
186182,42803,claimreview_schema,train
296554,56395,claimreview_schema,train
296554,57311,claimreview_schema,train
296555,31603,backlink,test
296558,36314,backlink,test
152941,32995,backlink,dev
187203,37846,claimreview_schema,train
34279,66514,claimreview_schema,train
34279,75663,claimreview_schema,train
100953,66771,claimreview_schema,dev
296562,63031,claimreview_schema,train
296565,53336,claimreview_schema,test
65444,65370,claimreview_schema,train
165879,56123,claimreview_schema,train
153063,36469,claimreview_schema,train
176677,55084,backlink,train
155093,30898,backlink,train
155093,40753,backlink,train
173619,62854,claimreview_schema,dev
173619,63143,claimreview_schema,dev
296573,43425,claimreview_schema,train
187601,44509,claimreview_schema,dev
296574,74991,claimreview_schema,train
49850,50015,claimreview_schema,train
49850,54890,claimreview_schema,train
296578,37106,claimreview_schema,train
296580,77027,claimreview_schema,train
296581,66224,claimreview_schema,dev
60851,67674,claimreview_schema,train
169047,28450,claimreview_schema,train
169047,38790,backlink,train
184857,38534,backlink,test
296587,35603,claimreview_schema,train
296587,57209,claimreview_schema,train
184123,33714,claimreview_schema,train
296589,54874,backlink,train
173495,29730,backlink,train
84078,45461,backlink,train
186372,38070,claimreview_schema,train
173173,39597,claimreview_schema,train
174020,56131,claimreview_schema,test
296595,63040,claimreview_schema,train
296595,64522,claimreview_schema,train
296595,64608,claimreview_schema,train
296596,29471,backlink,train
296596,29620,backlink,train
296596,45553,backlink,train
296596,49842,backlink,train
187965,55754,claimreview_schema,test
296598,53705,claimreview_schema,train
296599,46931,claimreview_schema,train
296599,64595,claimreview_schema,train
296603,77377,claimreview_schema,train
296604,55149,backlink,train
184689,49036,claimreview_schema,test
153210,31512,backlink,train
184514,32123,claimreview_schema,train
153045,30821,backlink,train
148460,69267,claimreview_schema,train
168564,55328,claimreview_schema,train
15877,45178,backlink,train
185222,33004,claimreview_schema,train
92364,52228,backlink,train
296616,77918,claimreview_schema,train
296617,31643,backlink,test
166146,46546,backlink,train
154307,70465,backlink,train
184608,47757,claimreview_schema,train
100967,68353,claimreview_schema,train
296620,77802,claimreview_schema,train
163332,32013,backlink,test
152699,36393,backlink,train
186436,55450,claimreview_schema,dev
153336,45181,backlink,train
153336,61555,backlink,train
296622,47071,claimreview_schema,train
171599,42153,claimreview_schema,train
153289,43092,backlink,train
153289,47234,backlink,train
193859,52917,backlink,train
193859,63149,claimreview_schema,train
97601,67469,claimreview_schema,dev
155278,37939,backlink,train
155278,11593,backlink,train
296626,62928,claimreview_schema,train
46150,66818,claimreview_schema,train
296627,77854,claimreview_schema,train
38735,31653,backlink,train
42471,28538,claimreview_schema,test
185282,47804,claimreview_schema,train
154332,44765,backlink,train
165271,34260,backlink,train
165271,43341,backlink,train
42503,36367,claimreview_schema,train
42503,78291,claimreview_schema,train
296630,48186,claimreview_schema,dev
296631,78343,claimreview_schema,train
167613,49677,claimreview_schema,train
153038,44467,claimreview_schema,train
17616,37757,backlink,train
164657,57455,claimreview_schema,train
185277,50021,claimreview_schema,train
49639,32695,claimreview_schema,train
49639,53561,claimreview_schema,train
49639,54281,claimreview_schema,train
173336,70871,claimreview_schema,train
296639,45754,claimreview_schema,train
296639,57319,claimreview_schema,train
296639,57402,claimreview_schema,train
153842,44912,backlink,train
149392,33524,claimreview_schema,dev
296645,47158,backlink,train
53379,18077,claimreview_schema,train
153158,39397,backlink,dev
29985,42893,claimreview_schema,train
176373,70872,claimreview_schema,train
176373,76081,claimreview_schema,train
296648,50850,claimreview_schema,train
109022,33988,backlink,train
184375,50743,claimreview_schema,train
152738,30832,backlink,train
152738,34932,backlink,train
185599,43303,claimreview_schema,test
153028,41676,backlink,train
296654,48451,backlink,test
92739,66530,claimreview_schema,test
154689,37850,backlink,train
175845,51140,claimreview_schema,train
177056,56162,claimreview_schema,train
177056,57180,claimreview_schema,train
154295,29322,backlink,test
184922,48069,claimreview_schema,train
164197,55384,claimreview_schema,train
145624,65878,claimreview_schema,train
296664,35949,backlink,test
184036,34877,backlink,train
184036,50674,backlink,train
175776,56435,claimreview_schema,train
175776,57160,claimreview_schema,train
64279,65399,claimreview_schema,train
155065,14552,backlink,train
296667,46569,claimreview_schema,train
45097,76773,claimreview_schema,train
134936,68040,claimreview_schema,train
108869,48264,backlink,train
186091,28732,claimreview_schema,train
186091,53163,backlink,train
61694,40021,claimreview_schema,train
61694,41121,backlink,train
184386,38594,claimreview_schema,test
296674,55065,claimreview_schema,train
184820,52447,claimreview_schema,train
296675,65515,claimreview_schema,train
38742,52167,backlink,dev
296677,73568,claimreview_schema,train
169676,78001,claimreview_schema,train
296683,67128,claimreview_schema,train
296685,35896,claimreview_schema,train
111883,68249,claimreview_schema,train
154510,49356,backlink,dev
296687,31742,claimreview_schema,train
187838,34291,claimreview_schema,train
174120,55022,claimreview_schema,train
296690,38888,claimreview_schema,train
49862,78158,claimreview_schema,train
186940,29250,claimreview_schema,test
296695,55277,backlink,train
153338,44880,backlink,train
165764,40668,backlink,train
165764,56717,claimreview_schema,train
100938,67932,claimreview_schema,train
76991,36083,backlink,train
9017,67893,claimreview_schema,train
62617,51537,backlink,dev
296705,55304,claimreview_schema,train
44721,48255,claimreview_schema,test
296709,33338,backlink,train
154459,55555,backlink,train
148879,69004,claimreview_schema,train
38863,32307,backlink,train
100914,68394,claimreview_schema,train
296716,72985,backlink,train
296717,57192,claimreview_schema,train
102422,11553,backlink,train
296721,58771,backlink,test
28391,65627,claimreview_schema,train
184574,54116,claimreview_schema,train
153165,39120,backlink,train
296722,41251,claimreview_schema,train
160379,31109,backlink,train
160379,39159,backlink,train
154152,40020,backlink,train
296725,77870,claimreview_schema,train
296725,77922,claimreview_schema,train
296725,78642,claimreview_schema,train
8576,34031,claimreview_schema,train
153121,41675,claimreview_schema,train
153121,52202,backlink,train
176422,37611,backlink,train
160945,53535,claimreview_schema,train
46116,64984,claimreview_schema,train
172831,57087,claimreview_schema,test
136545,31462,claimreview_schema,train
160771,41116,backlink,test
49673,78145,claimreview_schema,train
100941,67020,claimreview_schema,train
296727,43719,backlink,test
296728,53343,backlink,train
296728,64657,claimreview_schema,train
296729,30577,backlink,train
161456,38756,backlink,train
185731,41025,claimreview_schema,train
167989,54982,claimreview_schema,train
153146,37580,backlink,train
296731,57119,claimreview_schema,test
296732,36456,claimreview_schema,test
184434,31195,claimreview_schema,train
296733,68411,claimreview_schema,train
154156,38224,backlink,test
296734,67680,claimreview_schema,dev
38702,40314,backlink,train
166721,44236,claimreview_schema,test
90294,36947,backlink,train
296737,45270,claimreview_schema,train
38640,55161,backlink,test
155477,48534,backlink,train
49626,78263,claimreview_schema,train
296739,44376,backlink,train
153064,51558,claimreview_schema,train
162500,30876,claimreview_schema,test
172266,56137,claimreview_schema,train
132818,31922,claimreview_schema,dev
42404,67132,claimreview_schema,train
160138,33913,claimreview_schema,train
296744,56494,claimreview_schema,train
75739,32946,backlink,test
184379,41902,claimreview_schema,train
163747,29512,backlink,train
163747,31299,backlink,train
163747,37161,backlink,train
163747,41243,backlink,train
163747,48770,backlink,train
163747,50791,backlink,train
163747,54021,backlink,train
163747,55703,backlink,train
162220,44729,backlink,train
161352,29420,backlink,train
153351,30532,backlink,train
296746,78574,claimreview_schema,train
161391,44876,backlink,train
119832,5828,claimreview_schema,test
60311,67243,claimreview_schema,train
185752,28780,claimreview_schema,train
185619,30274,claimreview_schema,train
20312,67110,claimreview_schema,train
160816,49637,claimreview_schema,test
296748,50436,claimreview_schema,train
296748,77902,claimreview_schema,train
165485,34988,claimreview_schema,train
161335,37863,backlink,test
67764,35280,claimreview_schema,train
153381,34279,backlink,train
184810,54850,claimreview_schema,dev
160711,33427,backlink,dev
154437,29133,backlink,train
160867,42048,backlink,train
296751,79931,claimreview_schema,dev
38281,35537,backlink,train
186294,35535,claimreview_schema,train
29394,55432,backlink,dev
171880,76506,claimreview_schema,train
171880,79852,claimreview_schema,train
159554,31693,backlink,train
296756,41338,backlink,dev
296757,44070,claimreview_schema,train
159419,50090,backlink,train
60825,67672,claimreview_schema,test
38497,44943,backlink,train
161570,50245,backlink,train
184709,47643,backlink,train
59576,34233,claimreview_schema,train
296759,36868,backlink,train
296760,32195,claimreview_schema,train
49703,15103,claimreview_schema,train
49703,47576,claimreview_schema,train
174107,62842,claimreview_schema,train
124361,38404,backlink,train
172790,62860,claimreview_schema,train
49573,51404,claimreview_schema,train
171527,34343,claimreview_schema,train
296764,75220,claimreview_schema,train
296765,50948,backlink,train
161486,51000,backlink,train
164185,45913,backlink,train
161294,29373,claimreview_schema,dev
296766,63161,claimreview_schema,dev
8575,49600,backlink,test
47671,68359,claimreview_schema,train
296770,54218,backlink,train
296770,69397,backlink,train
153066,51610,backlink,train
153066,70413,backlink,train
184568,50771,claimreview_schema,train
296772,68807,claimreview_schema,train
45397,48529,claimreview_schema,train
296776,55073,backlink,train
155018,30240,backlink,train
9475,67722,claimreview_schema,train
161918,47875,backlink,train
25001,67030,claimreview_schema,train
38515,41776,backlink,train
165506,51340,backlink,train
45095,74768,claimreview_schema,test
184367,47713,claimreview_schema,test
53380,28888,claimreview_schema,dev
296785,32025,claimreview_schema,train
133758,45319,backlink,train
168129,42748,backlink,train
168129,54696,backlink,train
155393,30597,claimreview_schema,dev
184821,52991,claimreview_schema,train
176024,46846,backlink,train
161713,49660,claimreview_schema,dev
152741,50235,claimreview_schema,train
164469,39421,backlink,train
164469,43922,backlink,train
164469,44611,backlink,train
60484,65497,claimreview_schema,train
159385,49622,claimreview_schema,train
296791,35234,backlink,train
68283,39341,claimreview_schema,train
162042,42672,claimreview_schema,dev
44098,33727,claimreview_schema,train
44098,49851,claimreview_schema,train
161089,33870,backlink,test
43527,10418,backlink,train
43527,51415,backlink,train
296795,34662,claimreview_schema,train
161712,48411,backlink,test
154411,35549,backlink,test
153497,20007,backlink,train
174495,62704,claimreview_schema,train
186580,43673,claimreview_schema,test
161480,42503,claimreview_schema,train
175369,70880,claimreview_schema,train
161350,46443,backlink,train
155017,43530,claimreview_schema,train
296801,66225,claimreview_schema,train
153048,55344,claimreview_schema,train
49907,54019,claimreview_schema,train
153101,31673,claimreview_schema,train
296804,66524,claimreview_schema,train
38306,38712,backlink,train
161483,50979,claimreview_schema,dev
168208,69243,claimreview_schema,test
296805,35775,backlink,train
296806,66565,claimreview_schema,dev
167410,53009,backlink,train
154930,36005,backlink,dev
69072,48077,backlink,dev
169794,70897,claimreview_schema,train
161201,54689,backlink,train
175396,56346,claimreview_schema,train
49806,43442,claimreview_schema,train
167631,53124,backlink,train
77443,68042,claimreview_schema,dev
71382,43048,claimreview_schema,train
168686,62902,claimreview_schema,train
160066,46915,claimreview_schema,train
154290,5321,backlink,dev
160744,43934,claimreview_schema,train
100892,54886,claimreview_schema,train
187634,44423,claimreview_schema,train
167576,28686,backlink,train
167576,35512,backlink,train
167576,44596,backlink,train
167576,55343,backlink,train
152760,37468,backlink,train
162250,34659,claimreview_schema,train
88581,65351,claimreview_schema,train
296812,29445,backlink,train
296812,73622,claimreview_schema,train
296812,77941,claimreview_schema,train
175647,56351,claimreview_schema,train
159410,62743,claimreview_schema,dev
108852,45917,backlink,train
296813,35924,claimreview_schema,train
145846,69446,claimreview_schema,train
160251,55100,backlink,train
296815,67807,claimreview_schema,test
160984,52730,claimreview_schema,train
154391,29252,backlink,train
154391,34521,backlink,train
154391,53098,backlink,train
296820,50040,backlink,train
296820,52760,backlink,train
155208,28810,backlink,test
38714,48142,backlink,test
296823,55299,claimreview_schema,train
45503,37003,backlink,train
159372,55906,claimreview_schema,train
38341,30060,backlink,test
22114,65952,claimreview_schema,test
56838,51295,backlink,train
56838,53622,backlink,train
121078,65175,claimreview_schema,train
172499,70849,claimreview_schema,train
172499,70927,claimreview_schema,train
172499,71120,claimreview_schema,train
172499,71149,claimreview_schema,train
185703,68274,claimreview_schema,train
162474,33694,backlink,dev
167146,70947,claimreview_schema,train
296824,46472,claimreview_schema,train
296826,67527,claimreview_schema,train
185937,52099,claimreview_schema,dev
296827,51967,backlink,train
296828,33228,backlink,train
160541,32493,backlink,train
187940,46687,claimreview_schema,train
168866,62916,claimreview_schema,train
296830,36553,claimreview_schema,train
163978,70922,claimreview_schema,train
163978,71621,claimreview_schema,train
296831,59937,claimreview_schema,test
154842,10947,backlink,train
154842,19191,backlink,train
296832,34166,backlink,train
296834,29489,backlink,train
161261,46168,backlink,train
161866,33913,claimreview_schema,train
173446,31001,backlink,train
44729,65774,claimreview_schema,train
167893,36721,backlink,train
167893,41645,backlink,train
64300,65306,claimreview_schema,dev
187556,32242,claimreview_schema,train
176149,30369,backlink,train
176149,31721,backlink,train
176149,34383,backlink,train
176149,51007,backlink,train
152919,38326,claimreview_schema,train
160239,54867,backlink,train
171448,62867,claimreview_schema,train
64305,66543,claimreview_schema,train
152786,47419,backlink,train
187727,30951,claimreview_schema,train
296839,53437,claimreview_schema,train
161418,46949,claimreview_schema,dev
296841,47437,claimreview_schema,train
154951,39228,claimreview_schema,train
296842,44209,claimreview_schema,dev
296843,67470,claimreview_schema,train
165332,44056,backlink,test
161116,32153,claimreview_schema,dev
49718,12719,claimreview_schema,train
160402,62742,claimreview_schema,train
160349,33581,claimreview_schema,train
38459,41010,backlink,train
167006,48325,claimreview_schema,train
167006,62649,claimreview_schema,train
296849,47197,backlink,test
31531,56019,claimreview_schema,test
174661,56439,claimreview_schema,train
25311,10851,backlink,dev
25311,5378,backlink,dev
60417,65023,claimreview_schema,test
296851,35681,backlink,train
161576,48923,backlink,train
49888,34214,claimreview_schema,train
78864,67955,claimreview_schema,train
185281,29715,claimreview_schema,train
296852,35364,backlink,train
296854,73836,claimreview_schema,train
174568,34988,claimreview_schema,train
152814,28232,backlink,train
152814,51975,backlink,train
152814,52268,backlink,train
155051,12837,backlink,dev
296858,33187,claimreview_schema,test
38474,43230,backlink,train
153475,37224,backlink,train
70029,36934,claimreview_schema,train
202839,47685,backlink,train
161582,40805,backlink,train
60554,67485,claimreview_schema,train
172372,69314,claimreview_schema,train
184646,45406,claimreview_schema,dev
154318,47987,backlink,train
296867,76583,claimreview_schema,train
296869,63021,claimreview_schema,dev
49560,68477,claimreview_schema,train
184359,35604,claimreview_schema,train
43903,67256,claimreview_schema,dev
